"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_004M"
"0500000US48441","Taylor County, Texas","49548","1477","86.9","1.9","N","N","N","N","N","N","N","N","N","N","N","N","17.7","1.5","73.5","1.8","8.5","1.7","35.2","1.8","33.3","2.0","23.1","1.4","32084","1992","45.7","3.9","54.3","3.9","74.1","3.4","18.5","3.1","7.4","2.3","17464","1791","54.3","6.0","48.0","6.6","6.3","2.3","45.7","6.0","36.3","6.1","9.4","3.7","31.6","(X)","29.9","(X)","33.3","(X)","43855","3272","46258","3814","30798","8488","42052","21684","7614","-","**","43681","30296","31314","19179","31399","4012","50181","3421","20985","4166","45542","5683","59037","8456","40311","4511","54679","3938","49822","7272","58398","4736","65758","4467","30075","5802","23912","21673","26779","2937","21148","6334","20539","6997","28019","16934","32132","5254","31694","4677","40949","26686","(X)","(X)","(X)","(X)","(X)","(X)","25299"
"0500000US48409","San Patricio County, Texas","23040","925","92.0","2.0","N","N","N","N","N","N","N","N","N","N","N","N","48.3","2.8","48.6","2.8","4.8","1.9","32.4","2.9","38.7","2.9","24.1","2.0","17953","1009","N","N","N","N","N","N","N","N","N","N","5087","904","58.0","8.9","52.1","8.8","6.0","4.0","42.0","8.9","34.4","8.9","7.6","5.5","21.5","(X)","24.3","(X)","10.7","(X)","50546","4663","51833","3922","N","N","N","80353","16898","-","**","36935","18172","N","N","43643","4453","56350","5809","53339","13754","55993","4391","61056","8497","27715","6811","52124","4997","51129","12400","52402","5280","67273","8169","25238","4794","31865","6341","29825","8449","20815","2959","19606","3281","54898","9242","45705","9576","46229","10241","31672","45801","(X)","(X)","(X)","(X)","(X)","(X)","N"
"0500000US48423","Smith County, Texas","78290","1895","78.8","1.5","17.3","1.5","N","N","N","N","N","N","N","N","N","N","11.7","1.2","68.8","1.8","5.9","1.4","32.3","1.9","37.4","1.7","24.4","1.2","54091","2435","43.2","3.1","56.8","3.1","74.0","3.8","17.0","2.5","9.0","2.5","24199","1915","56.0","4.6","46.7","4.7","9.2","3.5","44.0","4.6","36.8","4.9","7.2","2.4","24.9","(X)","25.0","(X)","24.2","(X)","46286","3446","52235","3372","28831","3907","N","51803","19007","-","**","41845","10201","34527","16721","35853","4323","56958","3647","28872","4699","48761","4629","60961","5727","30729","2857","55474","5154","51952","8891","56389","3969","68543","6161","26135","2517","46445","20039","29577","3018","23035","3982","21367","3198","53732","32260","35731","3240","36241","3830","34030","13518","(X)","(X)","(X)","(X)","(X)","(X)","N"
"0500000US48439","Tarrant County, Texas","665139","5462","75.0","0.6","15.2","0.5","0.4","0.1","4.0","0.2","N","N","3.8","0.4","1.5","0.2","19.9","0.5","59.6","0.5","4.8","0.4","39.6","0.6","39.1","0.6","16.5","0.4","458377","7216","51.8","1.1","48.2","1.1","72.1","1.3","20.4","1.1","7.4","0.7","206762","6419","51.4","1.6","43.2","1.5","8.2","1.0","48.6","1.6","39.5","1.8","9.1","1.0","26.6","(X)","27.2","(X)","23.1","(X)","56040","1136","60776","1018","38567","2820","66667","67197","8563","67146","8068","37195","3909","51717","8871","39179","2013","68653","2282","26115","2152","56165","1654","68675","2507","42422","1812","66180","1870","57551","2455","73888","2178","80856","1435","31921","2044","43274","5839","35383","1247","30907","1088","26925","1132","64272","10044","40723","1168","37269","2595","57692","7352","(X)","(X)","(X)","(X)","(X)","(X)","15337"
"0500000US48451","Tom Green County, Texas","42516","1559","90.3","2.2","N","N","N","N","N","N","N","N","N","N","N","N","29.7","2.5","63.6","2.4","7.1","1.9","31.9","2.7","36.4","2.6","24.6","2.2","27458","1758","N","N","N","N","N","N","N","N","N","N","15058","1650","52.6","6.3","48.0","6.5","4.5","2.5","47.4","6.3","38.7","5.9","8.7","4.4","27.9","(X)","26.6","(X)","27.3","(X)","44651","3889","47632","4366","30105","9795","N","41282","36046","-","**","N","N","53359","44113","38746","6074","51144","2915","26968","7732","50762","6300","50317","7889","39327","7321","57987","6991","51312","3923","65153","9720","70694","6901","23173","5667","60712","29229","26948","3865","26754","7629","25192","12188","29038","11878","27034","7774","25155","7590","58434","19679","(X)","(X)","(X)","(X)","(X)","(X)","N"
"0500000US48453","Travis County, Texas","414318","4032","80.0","0.8","8.1","0.5","N","N","5.4","0.4","N","N","3.2","0.5","2.7","0.4","25.4","0.7","59.2","0.8","7.5","0.5","46.1","0.8","33.8","0.8","12.7","0.5","235525","5324","49.4","1.3","50.6","1.3","71.0","1.6","20.2","1.3","8.8","1.0","178793","3789","48.7","1.6","35.7","1.8","12.9","1.2","51.3","1.6","35.4","1.6","16.0","1.5","27.6","(X)","28.8","(X)","24.6","(X)","57368","1734","59974","1507","40978","2306","41102","83544","4062","88921","35108","32894","7545","66953","12828","39076","2404","70324","2190","19639","3406","58893","3150","70569","3382","54254","4361","72236","2529","62251","3176","79588","3182","92427","2864","29770","3776","44193","8644","41350","1089","37052","2082","31277","1584","58201","4590","45366","2386","41070","1744","65266","4507","(X)","(X)","(X)","(X)","(X)","(X)","6651"
"0500000US48469","Victoria County, Texas","31850","840","84.0","2.0","N","N","N","N","N","N","N","N","N","N","N","N","35.4","2.3","54.6","2.3","6.0","2.1","33.3","3.3","39.6","2.9","21.1","1.8","22290","1284","N","N","N","N","N","N","N","N","N","N","9560","1274","41.8","7.2","34.0","6.4","7.8","3.6","58.2","7.2","49.4","7.4","8.8","5.1","29.1","(X)","30.0","(X)","21.3","(X)","50076","4513","52866","5044","21875","16805","-","46535","25028","-","**","40524","21796","N","N","43378","4987","56906","5705","30672","19913","57776","14165","62176","7216","35893","6217","57918","5252","54029","10999","60108","6729","67073","7978","31678","7575","26720","13669","27165","9223","21513","6794","19127","5071","45363","58064","39712","11576","30560","15451","61636","53938","(X)","(X)","(X)","(X)","(X)","(X)","**"
"0500000US48471","Walker County, Texas","20414","2622","84.1","5.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76.6","6.9","20.6","4.6","26.8","7.1","33.1","5.2","19.5","3.9","12831","2087","N","N","N","N","N","N","N","N","N","N","7583","1518","54.8","12.2","44.4","12.3","10.4","5.7","45.2","12.2","35.9","12.0","9.3","7.2","24.1","(X)","31.2","(X)","12.2","(X)","36382","5349","42018","9294","20969","19829","-","N","N","-","**","-","**","-","**","51667","24917","41680","9720","20555","17090","38081","12339","52767","13350","46350","12355","53245","4209","45402","17897","57990","10543","70777","14345","21119","6985","35102","22983","22547","4282","15998","7852","18232","9858","7331","23006","28999","7073","31018","6783","2,500-","***","(X)","(X)","(X)","(X)","(X)","(X)","**"
"0500000US48479","Webb County, Texas","68980","1382","94.3","1.0","N","N","N","N","N","N","N","N","4.1","0.8","N","N","94.4","0.9","4.7","0.8","3.7","1.1","43.5","1.6","36.3","1.7","16.5","1.2","56424","1767","57.3","2.7","42.7","2.7","65.2","3.4","27.2","2.9","7.6","2.0","12556","1561","52.2","6.2","42.7","6.7","9.4","3.8","47.8","6.2","42.0","6.1","5.8","3.4","20.9","(X)","21.5","(X)","15.5","(X)","36624","2705","36315","2718","70551","60992","N","102292","61783","N","N","42605","11223","N","N","35686","2808","48983","9341","31682","15837","40075","5151","41198","4859","23939","4220","41065","3902","37608","5768","44862","3407","51878","2628","20654","3344","33434","12349","18731","5967","15420","3636","13679","2152","29126","2475","24622","9702","19375","9780","77641","95423","(X)","(X)","(X)","(X)","(X)","(X)","N"
"0500000US48485","Wichita County, Texas","48702","1895","85.4","1.7","9.8","1.3","N","N","N","N","N","N","N","N","N","N","10.8","1.6","75.9","2.2","7.2","2.4","34.6","1.6","35.3","2.3","22.9","1.4","32981","1897","47.0","3.6","53.0","3.6","72.7","3.5","20.1","3.0","7.3","2.1","15721","1746","55.2","5.6","49.6","5.9","5.5","2.6","44.8","5.6","37.2","5.0","7.6","3.6","22.5","(X)","22.3","(X)","21.6","(X)","45363","3684","48215","3838","24400","5921","71477","71974","43149","-","**","41699","12465","33907","14932","44934","9732","48597","3974","16858","4397","48938","6434","57300","8411","40751","4849","55899","3214","49699","7194","63937","6011","67683","7417","27480","12838","25770","8153","28735","3697","19698","5991","18252","5328","46420","21581","34692","2514","33360","4129","36382","15855","(X)","(X)","(X)","(X)","(X)","(X)","68001"
"0500000US48491","Williamson County, Texas","156215","2011","86.6","0.8","5.7","0.5","N","N","4.8","0.5","N","N","1.2","0.3","1.5","0.5","17.3","0.9","70.5","1.1","2.9","0.8","42.7","1.3","37.9","1.1","16.4","0.7","111251","3115","51.2","2.2","48.8","2.2","80.7","2.6","14.5","2.2","4.8","1.2","44964","3108","55.1","3.6","47.6","3.5","7.5","2.5","44.9","3.6","35.7","3.7","9.2","3.0","24.2","(X)","24.1","(X)","21.8","(X)","70721","2229","70627","2662","51767","10942","55977","101371","20362","-","**","59122","18616","63231","31881","58551","6744","73011","2741","37109","10546","75226","3260","77073","6071","50751","6745","79847","2639","81987","3464","76978","4359","89480","4483","42509","5131","41909","13405","42718","4107","37264","3875","34300","4498","90225","17347","56687","7341","49290","9741","74110","7788","(X)","(X)","(X)","(X)","(X)","(X)","14969"
